Gene names,ratio,P
RPS6,0.998195055,0.992320578
RPS6,0.666347473,0.037062717
RPS6,0.922278007,0.440251275
RPS6,1.133081306,0.673227309
HIST1H4A,0.821300936,0.449174699
RAB1A;RAB1B;RAB1C,1.181369681,0.051780806
RAB1A;RAB1B;RAB1C,0.969235128,0.6407205
RAB1A;RAB1B,0.802019541,0.47888561
RPS28,0.871391661,0.175080914
FAU,1.109331004,0.07906624
RPL30,0.820800104,0.037554668
FKBP1A;FKBP12-Exin,1.006289031,0.904591859
GRB2,0.821364404,0.015543818
TRA2B,0.784119202,0.534903157
TRA2B,0.836574532,0.570642934
TRA2B,0.800038567,0.544350123
TRA2B,0.85554067,0.584011137
TRA2B;TRA2A,0.857651939,0.189598098
TRA2B;TRA2A,0.859089655,0.197793429
TRA2B,0.640872374,0.183592792
YWHAZ,1.086704457,0.380462444
GNG5,0.841823914,0.012722992
YBX1,1.263173551,0.375302425
TPM4,1.000597887,0.963104659
EEF1A1P5;EEF1A1,0.921508656,0.787194455
SH3BP2,1.074858878,0.401355223
SH3BP2,1.04785151,0.511896515
SH3BP2,0.899011081,0.293288649
RPP30,0.836582898,0.107295624
GTF2I,0.952740857,0.919930745
GTF2I,1.164899167,0.00960077
GTF2I,0.779810646,0.070172123
GTF2I,1.069858961,0.175554912
CCT2,0.866104316,0.472641926
PRKDC,0.984467936,0.868621465
PRKDC,0.948264315,0.548832878
PRKDC,1.150042489,0.486708186
COG7,1.152996896,0.088100422
FOXK1,1.015134771,0.921002668
FOXK1,0.934546881,0.491983511
FOXK1,0.929263421,0.586607626
FOXK1,0.998719266,0.964241018
FOXK1,0.817492141,0.388416035
FOXK1,1.074546543,0.753029039
CCZ1;CCZ1B,0.661334602,0.086592649
DAB2,1.232607978,0.331368652
DAB2,0.804078541,0.430319186
RBM10,0.975141213,0.729107574
RBM10,0.852425264,0.063842435
RBM3,0.649857147,0.367144659
CDK17,0.90212583,0.069032059
CDK17,0.905473669,0.33611646
CDK17,0.946927411,0.30809587
CDK17,0.90019282,0.167471023
CDK17,0.940599505,0.371319657
NFKB2,0.950551834,0.543262353
NFKB2,1.043685813,0.464304497
FKBP3,0.927515769,0.935561458
FKBP3,1.064782762,0.681162712
PLCB2,1.082830259,0.38907499
PLCB2,0.822509168,0.65230389
SET;SETSIP,1.039024333,0.494991401
SET,0.87911884,0.122899929
SRSF2,0.609730571,0.175144723
SRSF2,0.609730571,0.175144723
SRSF2,0.858123148,0.337271514
SRSF2,1.613899091,0.398666583
AMPD3,1.112405384,0.251829572
AMPD3,1.205724147,0.110844005
CAP1,0.972914745,0.757562833
CAP1,1.045338598,0.730768692
CAP1,0.775574843,0.462592553
CAP1,1.061775419,0.681689633
CAP1,1.022181889,0.773949086
CAP1,1.131516324,0.37358319
CAP1,1.239862071,0.219504436
CAP1,1.084322656,0.628871525
CAP1,1.068369335,0.563299919
CAP1,1.012746793,0.789574962
OTUD4,1.001769665,0.996465514
OTUD4,1.029947608,0.685586927
OTUD4,1.137110751,0.0816693
OTUD4,0.860081078,0.291752641
SATB1,1.158201069,0.157060725
SATB1,0.91249292,0.181398589
SATB1,0.981879213,0.943148932
EWSR1,0.700610448,0.467826443
PLCB3,1.045682003,0.706258117
PLCB3,1.088352733,0.614494802
PLCB3,0.979059645,0.8667285
PLCB3,1.009687595,0.866835421
PLCB3,0.727974177,0.065895616
AKAP17A,0.948786438,0.878429626
AKAP17A,0.785347678,0.556775477
AKAP17A,1.14125518,0.370865931
MEF2A,0.664737009,0.043041574
MEF2A,1.106366914,0.617997508
MEF2A,0.973132845,0.794030647
FKBP4,0.994435692,0.856803639
NUCB1,1.028115538,0.274514815
TOP2B,1.061899776,0.615478307
TOP2B,1.10363531,0.411580936
MLLT1,0.836637421,0.703617263
MLLT1,0.968731555,0.974667455
MLLT1,0.830790628,0.676447789
MLLT1,0.993176825,0.994338665
LMNB2,0.950205394,0.141371823
LMNB2,1.043843645,0.598274871
LMNB2,0.833562996,0.08798666
LMNB2,0.710838098,0.051698196
LMNB2,0.910867643,0.7847973
NOTCH2,0.668950126,0.028391245
TLE4,1.090104541,0.598258917
TLE4,1.071850064,0.667126553
TLE4,0.916370366,0.447475098
TLE4,1.022908442,0.870684911
PTPN12,0.731767058,0.038493931
PTPN12,1.181280013,0.389212852
PTPN12,0.804129811,0.289033598
PTK2,1.213192533,0.07114328
SRSF11,1.104374887,0.547893007
SRSF11,0.921232719,0.762842618
SRSF11,0.826799805,0.264740675
SRSF11,0.792379974,0.007986167
SRSF11,0.792379974,0.007986167
SRSF11,0.792379974,0.007986167
SRSF11,1.033192189,0.760097677
SRSF11,0.825186887,0.310430638
SRSF11,1.031477303,0.71623864
PRKCD,0.737367354,0.085505144
PRKCD,1.089979096,0.126348048
PRKCD,0.93591087,0.487858108
PRKCD,0.967363274,0.44640506
PRKCD,0.930403075,0.616903392
RNASEL,0.913098991,0.368134775
BTK,0.991567372,0.736152541
BTK,1.086557488,0.52393481
GABPA,1.112264258,0.50431615
RING1,0.771487399,0.295282426
RING1,1.083991667,0.798167516
RING1,0.908495639,0.038266901
CDK18,0.871179648,0.144599576
CDK18,0.866509261,0.024297359
CDK18,0.930775583,0.093250973
CDK18,0.946037035,0.439197101
CDK18,0.932474756,0.667126956
KHDRBS1,0.904032048,0.334741683
KHDRBS1,0.975053542,0.933237042
KHDRBS1,0.908839613,0.945033285
SRSF4;SRSF5;SRSF6,0.993628439,0.891565076
SRSF4,1.047404383,0.667452242
SRSF4,1.645014964,0.065060057
SRSF4,1.295291705,0.174826692
DHX9,0.940417183,0.476299555
GOLGA3,1.010512634,0.832578614
PPID,0.940887578,0.997078254
SSRP1,0.949100627,0.386391939
NSUN2,1.018958232,0.718112275
NSUN2,0.955254395,0.863868288
NCBP1,0.605990729,0.490584779
AHNAK,0.779135571,0.329577308
AHNAK,0.997013404,0.943295459
AHNAK,0.858705477,0.052630418
AHNAK,0.9211369,0.547242515
AHNAK,1.10296689,0.317966491
AHNAK,1.069353111,0.177700044
AHNAK,1.375435489,0.266637931
AHNAK,0.821630966,0.389143035
AHNAK,0.958131432,0.463139466
AHNAK,0.854586006,0.151405571
AHNAK,0.744482957,0.13057797
AHNAK,0.911027151,0.462377354
AHNAK,0.745740394,0.272998309
AHNAK,0.800026043,0.415724243
AHNAK,1.053439247,0.706477323
AHNAK,0.946458531,0.75998701
AHNAK,0.994952018,0.909051782
AHNAK,1.248887687,0.264281216
AHNAK,1.046175088,0.645139994
AHNAK,1.034850488,0.385960258
AHNAK,1.197516667,0.035115283
AHNAK,0.962626451,0.324975713
AHNAK,0.749289766,0.181440588
AHNAK,1.034200959,0.638319324
AHNAK,0.955713776,0.993844224
AHNAK,1.079813473,0.654580231
AHNAK,0.997386216,0.991379934
FCHO2,0.745225875,0.024976526
FCHO2,1.072679532,0.519444002
FCHO2,0.762482909,0.02112747
HSPA14,1.215832766,0.38683328
GALNT2,1.008438453,0.828452628
BST2,0.714306423,0.005747374
STX4,1.047778466,0.500362656
STX4,1.280157623,0.255018446
STX4,2.520322731,0.004000843
STX4,2.520322731,0.004000843
SFSWAP,0.978320102,0.719614886
SFSWAP,0.911228799,0.091011931
SFSWAP,1.041356392,0.474207436
TP53BP1,0.982108601,0.777042307
TP53BP1,0.76865414,0.03586615
TP53BP1,0.935595774,0.565009785
TP53BP1,1.259247667,0.272961518
TP53BP1,1.06380625,0.564639137
TP53BP1,1.104786576,0.225088463
TP53BP1,0.990769456,0.94555664
TP53BP1,1.033958683,0.592318097
TP53BP1,0.991188179,0.948979075
TP53BP1,1.287971411,0.052000424
ILF3,0.952659931,0.873323373
ILF3,1.182867143,0.453193544
PTPRJ,1.175028358,0.413063657
PTPRJ,1.203015901,0.437177128
MYO1E,1.032360333,0.768888183
MYO1E,1.032456396,0.859595138
MYO1E,1.035333669,0.762743775
MYO1E,1.119950792,0.554703795
NFX1,0.891065438,0.659734748
NFX1,0.922733683,0.440541484
NFX1,0.916835304,0.188670625
FLII,1.089593262,0.47371968
FLII,1.090383583,0.631998585
TRAF1,1.088120894,0.555512619
ACACA,1.117870205,0.655475061
LCP2,1.196393717,0.012029626
LCP2,0.968574594,0.645854978
LCP2,1.18103415,0.167850045
USP4,1.217290811,0.30802912
CHAF1B,0.795732121,0.239955066
RLF,0.911255223,0.655722535
RLF,0.703688924,0.069144275
RLF,0.917740059,0.932581164
RLF,0.945106313,0.629554599
RLF,0.855973529,0.902062737
PRKAA1,1.181681927,0.476464845
PRKAA1,0.988068712,0.961437762
PRKAA1,0.972037291,0.802987265
PRKAA1,0.994636073,0.938632336
HNRNPA0,1.317337014,0.177652437
PAK2,0.910080148,0.285072473
PAK2,1.497426127,0.450498302
PAK2,0.972486222,0.637137908
PAK2,1.034637301,0.676017706
PAK2,0.751269145,0.020884011
CBX3,0.962921828,0.88218346
CBX3,0.960078505,0.877671287
CBX3,0.951737419,0.862883115
CBX3,1.006964391,0.873377988
PSMD2,0.922934005,0.456331684
DDX10,0.948339717,0.350548064
DDX10,0.944713735,0.613219256
DDX10,0.91721874,0.104789763
SRSF9,0.652965547,0.290769084
SRSF9,0.794234193,0.038059706
SRSF9,0.753276697,0.012159236
SRSF9,0.835251454,0.137003775
SRSF9,0.725225429,0.124116211
SRSF5,0.86632939,0.737595422
SRSF6,0.927343476,0.104787278
SRSF6,0.927565893,0.105949206
SRSF6,1.027842307,0.86134461
SRSF6,0.854623491,0.016954808
TRIM28,1.052124697,0.443272949
TRIM28,0.793939982,0.378355608
TRIM28,1.022658966,0.508964847
TRIM28,1.084783715,0.247959469
ATM,0.910540585,0.206330524
ATM,1.030480819,0.744012396
PDE3B,1.077662674,0.057867375
PDE3B,0.770814694,0.678364047
PDE3B,0.987315632,0.973778515
UBE2V1;TMEM189-UBE2V1,1.046804442,0.179561838
DYNC1I2,0.922277462,0.199048809
TCOF1,0.656628353,0.03319406
TCOF1,0.870682135,0.259644352
TCOF1,0.787193868,0.159146474
TCOF1,0.917288662,0.670521041
TCOF1,0.948377936,0.511668423
TCOF1,0.906815049,0.072342021
TCOF1,0.986364209,0.857476782
TCOF1,0.6977044,0.09104939
SF3B2,0.925364817,0.901602907
SF3B2,0.970018199,0.95432799
PDAP1,1.355051802,0.042894714
PDAP1,1.332199858,0.040030161
PDAP1,1.100774942,0.460583035
PDAP1,1.00048687,0.971372679
ROCK1,1.21639555,0.289190662
ROCK1,0.959895341,0.848885168
ROCK1,1.092269312,0.196868249
NFATC2,0.843977818,0.001176925
NFATC2,0.850352201,0.135775691
NFATC2,0.74823569,0.251076473
NFATC2,0.948393677,0.627142439
NFATC2,0.896614586,0.479859148
NFATC2,0.782655389,0.208524497
PICALM,1.003976505,0.91079796
MTM1,1.022310131,0.722849485
SQSTM1,1.082509496,0.367011341
SQSTM1,1.007325217,0.882030355
SQSTM1,0.806218969,0.045920771
PRPF4B,1.051942529,0.708174261
PRPF4B,1.051942529,0.708174261
PRPF4B,0.949071143,0.92075135
PRPF4B,0.839916676,0.72535492
PRPF4B,0.945587079,0.663161122
PRPF4B,0.947511183,0.260365627
PRPF4B,0.904488056,0.63573928
PRPF4B,0.904488056,0.63573928
PRPF4B,0.912674627,0.552068575
PRPF4B,1.025401912,0.619416836
PRPF4B,1.024222482,0.669794011
PRPF4B,1.024222482,0.669794011
EIF4EBP1,0.938062463,0.710736303
RIPK1,0.938648325,0.607807954
HDAC1,1.040272859,0.384731328
HDAC1,1.082308978,0.251488495
HDAC1,0.946899312,0.458082362
DGKZ,1.554051901,0.03006751
DGKZ,1.097669092,0.075172435
DGKZ,1.016804327,0.824256808
DGKZ,0.866911581,0.136260701
IQGAP2,1.221478585,0.26178527
IQGAP2,0.957731253,0.847075737
IQGAP2,1.192267385,0.158785618
TRA2A,0.800366416,0.09059786
TRA2A,0.813102619,0.035563162
TRA2A,0.729262819,0.134344407
TRA2A,0.729262819,0.134344407
TRA2A,0.789627325,0.212765592
KRR1,1.017330451,0.785323669
PWP1,1.087908645,0.381159658
PWP1,1.120866793,0.39849648
TP53BP2,0.742653957,0.002609592
TP53BP2,0.830604739,0.413824067
RUNX3,1.002737102,0.952516567
RUNX3,1.016798091,0.806352863
DDX39B,1.14097209,0.464096081
BMPR2,1.154333003,0.443943277
BMPR2,0.953028157,0.904515646
SNTB1,1.033671949,0.707364762
SNTB1,0.838823908,0.003826067
SNTB1,0.931010778,0.722006613
SNTB1,0.982679354,0.812536082
SNTB1,0.919131047,0.417994907
SNTB1,0.97844696,0.82663816
CIRBP,0.870854669,0.393822999
CIRBP,1.068430444,0.72628529
CIRBP,1.010233215,0.849132574
HNRNPD,0.872814472,0.815528239
HNRNPD,0.842108114,0.702471913
HNRNPD,0.986834943,0.845391231
MORC3,1.058421966,0.541657116
SAFB2,0.834291459,0.495811821
SAFB2,1.683515086,0.110377234
SAFB2;SAFB,0.892140229,0.01118673
SAFB2,1.469464687,0.045816586
SAFB2,1.469464687,0.045816586
SAFB2;SAFB,1.279974907,0.160251851
EIF3A,0.862643072,0.12952661
EIF3A,0.988707577,0.625950944
EIF3A,1.031510748,0.620332654
EIF3A,0.941774143,0.333731578
EIF3A,1.039001498,0.617955441
EIF3A,1.061548176,0.5166289
EIF3A,0.951700332,0.781733406
IKBKE,0.987540968,0.599493685
TRIM25,0.956968676,0.556493574
TRIM25,1.184174,0.149669795
PTK2B,0.945506238,0.530073885
PTK2B,1.031491486,0.636065475
PTK2B,0.776449301,0.01607253
RBM39,0.920870848,0.369638884
RBM39,0.987597979,0.778058239
RBM39,1.066077614,0.723604229
MCM6,0.992499308,0.83150838
ITPR3,0.97715619,0.794028635
RASA3,1.027876853,0.759230318
RASA3,1.063225683,0.517238031
PUM1,1.060046409,0.624244257
PUM1,1.023896476,0.488292327
MDC1,1.027852897,0.779842455
CLINT1,0.869850055,0.83624116
KANK1,0.94066613,0.766896421
KANK1,0.920918082,0.002151008
KANK1,1.004193432,0.911479601
KANK1,1.192849297,0.146738865
RRP1B,0.871291497,0.135771953
RRP1B,0.955026144,0.469310936
USP10,1.031440157,0.741246528
USP10,1.018187812,0.750850689
LBR,1.184170832,0.266122168
LBR,1.245580125,0.326963766
LBR,0.995335347,0.958587568
LBR,0.917894813,0.668571321
LBR,0.954513952,0.786004875
LBR,0.933974934,0.693116371
LBR,0.871326568,0.436759219
MVP,0.904187852,0.416451203
NAA30,1.060442447,0.155366859
NAA30,1.104149225,0.51103781
MEF2D,0.955429599,0.365607481
MEF2D,1.001315276,0.849556431
MEF2D,0.825381769,0.573057938
LASP1,0.999301399,0.956576055
MTF1,1.206963328,0.474355803
ZNF638,0.855483916,0.08714754
ZNF638,1.130008667,0.219862994
ZNF638,1.130008667,0.219862994
ZNF638,1.172803948,0.414861152
ZNF638,0.957988865,0.734191404
ZNF638,0.957988865,0.734191404
GAPVD1,0.899097706,0.183745823
GAPVD1,0.993103041,0.981217041
GAPVD1,0.810917741,0.011060645
GAPVD1,1.090965368,0.074300787
GAPVD1,1.096241021,0.128173402
GAPVD1,0.795544373,0.157575509
WTAP,0.936225344,0.199497275
FAM175B,0.96958223,0.608818372
SNX17,0.980360703,0.668336432
SNX17,1.065479937,0.681798894
SNX17,0.914705225,0.037962801
SNX17,0.850201727,0.162233874
SNX17,0.949099041,0.434041396
ARHGEF6,0.903231359,0.577834975
ARHGEF6,0.988934511,0.869545294
ARHGEF6,1.136154713,0.351054532
EIF4H,0.837830166,0.300494248
EIF4H,0.980917789,0.912545407
EIF4H,1.08711174,0.790218784
EIF4H,0.850289302,0.229027021
BRD3,0.976046947,0.810229529
WDR43,1.163395691,0.37244379
EEA1,0.945028924,0.645998477
EEA1,0.785496909,0.057266843
PLEC,0.940922909,0.278054458
PLEC,1.069136385,0.576653462
PLEC,0.962013892,0.303506396
PLEC,1.09784296,0.623481557
PLEC,0.990872047,0.97095551
PLEC,0.981366679,0.764812541
PLEC,0.982316868,0.841608778
PLEC,0.937195321,0.318943912
PPP2R5A,1.120086434,0.451983344
PPP2R5A,1.029760037,0.777811548
PPP2R5A,2.817806778,0.015937883
PTGES3,0.624267139,0.057012613
PTGES3,0.991682657,0.895408917
PTPRK,1.088958312,0.663398563
PTPRK,1.011323326,0.857983813
RABEP1,1.02806036,0.72236591
RABEP1,1.053928658,0.562881268
RAB35,1.013340064,0.888177931
RCN1,1.081485633,0.473394613
RALBP1,1.008427491,0.798749165
RALBP1,0.857644633,0.530121329
RALBP1,0.857644633,0.530121329
RALBP1,0.874237296,0.400539543
RALBP1,0.749748039,0.16437844
PCBP1,1.051424664,0.669199955
PCBP1,0.874571196,0.012502133
PCBP2,0.804233346,0.026486473
TOMM20,1.083085906,0.104507709
SAFB,1.598241726,0.153537191
SAFB,1.466332073,0.222021442
SAFB,1.199762898,0.407268581
SAFB,0.833030016,0.554736021
SAFB,1.173468881,0.613101546
SF3A1,0.925428884,0.890209176
SKIV2L,1.025209609,0.469074483
TAF7,0.815975469,0.396643169
TAF7,0.962954772,0.551588161
TRIP11,1.014108643,0.784179407
MED1,0.891625778,0.466144133
MED1,0.90299503,0.53581101
MED1,0.926563378,0.417064281
MAPRE1,0.899279233,0.270644487
MAPRE1,0.838874936,0.499637035
ELAVL1,0.982788049,0.833418088
NAB2,0.992098928,0.985631917
NAB2,1.073515194,0.571594063
NAB2,1.317210962,0.010530344
HERC1,0.973278811,0.952020318
HERC1,0.916799447,0.402984584
HERC1,0.963411316,0.215803537
HERC1,1.014287425,0.828155875
HERC1,1.044419355,0.299233102
ZKSCAN8,0.725273421,0.283412176
TOMM34,1.097755435,0.483885769
VAMP3;VAMP2;VAMP1,0.725938774,0.213551377
VAMP3,0.813327894,0.353444111
RAB11B;RAB11A;RAB25,0.969808524,0.593283468
ZYX,0.8406996,0.173549498
ZYX,0.786919984,0.116168189
ZYX,0.766983184,0.115269582
ZYX,0.97424179,0.793748624
ZYX,0.671129764,0.040822317
CCDC6,1.024596922,0.768610267
CCDC6,1.005291202,0.922203534
CCDC6,0.983693679,0.932739369
PKN1;PKN2,1.462370921,0.069973688
PKN1,1.138055162,0.384744286
PKN2,0.894192381,0.28030721
PPP2R5E,1.060603416,0.647725811
CDC37,1.280735229,0.3243918
C3AR1,1.086467629,0.087028784
SRSF7,0.969642303,0.736419497
SRSF7,0.929431832,0.930005575
SRSF7,0.943723559,0.948670449
SRSF7,0.943723559,0.948670449
SRSF7,0.82053912,0.119253801
CPSF6,0.809846389,0.134455125
DBN1,1.104049334,0.125447616
DBN1,1.003515662,0.917017999
DBN1,0.802220454,0.139665387
DBN1,0.846567238,0.033354082
NFIL3,1.251075948,0.127984728
NFIL3,1.339465482,0.192587736
NFIL3,1.297758723,0.08368012
FSCN1,0.932594861,0.637227232
FSCN1,0.907343452,0.562728309
MAPK6,1.013075002,0.643165547
IFI16,1.963378498,0.133425479
IFI16,0.912268129,0.07134887
RTN1,1.469390443,0.160454292
RTN1,0.773331797,0.064869969
RTN1,1.194667402,0.00518081
RTN1,0.853291735,0.005055236
PCK2,0.866229094,0.290910479
UPP1,0.918873167,0.257370146
UPP1,0.479162963,0.044641776
ARHGAP12,0.982786522,0.948477992
ARHGAP12,0.904126305,0.809541248
ARHGAP12,0.904126305,0.809541248
ARHGAP12,1.079193764,0.427149431
PDS5A,0.886715473,0.407592508
PDS5A,0.83915436,0.64717416
PDS5A,1.091459134,0.424484819
CLEC16A,1.060267524,0.672253794
CLEC16A,0.935502504,0.455505296
ARHGAP31,0.796778391,0.144028714
ARHGAP31,0.925733246,0.921565218
ARHGAP31,1.091200295,0.553180748
ARHGAP31,0.774885928,0.223632196
ARHGAP31,0.945661915,0.71007965
ARHGAP31,0.899458595,0.787706498
ARHGAP31,1.113834604,0.690983604
ARHGAP31,1.250634073,0.273152512
ARHGAP31,0.821387032,0.518649327
ARHGAP31,0.878218402,0.444677901
ARHGAP31,0.867628566,0.4024747
LRRFIP1,0.907986737,0.415268772
LRRFIP1,0.859843179,0.014903992
LRRFIP1,0.88317392,0.566473178
LRRFIP1,0.904615319,0.000712716
LRRFIP1,0.989442358,0.786542087
LRRFIP1,0.972038883,0.888712221
LRRFIP1,1.011404191,0.854477955
LRRFIP1,1.210855756,0.078102193
LRRFIP1,0.797913716,0.063070961
LRRFIP1,0.735327551,0.180207525
NME1-NME2;NME2;NME2P1,1.003215597,0.863130552
NME1-NME2;NME2;NME2P1,0.950119812,0.737355167
TWISTNB,1.098704028,0.126647096
TWISTNB,1.057889904,0.123698604
LMNA,0.87174793,0.396618404
CCDC88A,1.005582646,0.889332992
CCDC88A,0.96642213,0.528554573
CCDC88A,0.86759413,0.28432452
CCDC88A,0.827594942,0.16479999
CCDC88A,1.015415987,0.824940973
CCDC88A,1.233828067,0.341380188
CCDC88A,0.908042857,0.114871492
CCDC88A,0.969038013,0.31210264
RABL6,0.808240556,0.019045392
VPS26B,1.050457538,0.681456253
VPS26B,0.999701104,0.963213024
VPS26B,1.142124982,0.216537522
TBC1D10B,1.038620961,0.515774654
TBC1D10B,1.079178655,0.565113936
TBC1D10B,1.062780228,0.111503673
TBC1D10B,1.036225501,0.510818383
GRIPAP1,1.274378401,0.225461894
GRIPAP1,0.946156534,0.773359933
GRIPAP1,0.936997378,0.333949226
GRIPAP1,1.086877918,0.297960491
PDCD4,0.915885802,0.342895003
PDCD4,0.863636718,0.511439843
PDCD4,0.813747781,0.279221384
FNDC3B,1.005259788,0.895618222
CRTC2,1.314755848,0.242276186
CRTC2,1.422258628,0.067592724
AGPAT9,0.927758025,0.552318483
AGPAT9,1.299789487,0.145832692
C17orf85,1.079527294,0.342478794
C17orf85,0.894791345,0.374854808
C17orf85,1.312139928,0.087979487
PHLDA2,1.158855655,0.500878443
PLEKHO1,1.032877026,0.635848783
PLEKHO1,0.969583816,0.826616447
PLEKHO1,0.916038065,0.407551455
PLEKHO1,1.153177891,0.296936226
PLEKHO1,0.950150598,0.695057699
LACTB2,0.936958191,0.556852614
ARHGAP15,1.236051871,0.399478506
ARHGAP15,0.899958236,0.723194197
ARHGAP15,0.859898701,0.159497368
HS1BP3,0.862079556,0.15359543
HS1BP3,0.89567563,0.443116945
NOM1,1.20798358,0.527775946
NOM1,0.675682047,0.046454751
MTX3,0.95262526,0.46850489
MIA3,1.220413207,0.054191344
MIA3,0.857706557,0.415016777
MIA3,0.968021041,0.755952796
MIA3,1.064793823,0.67624299
WDR44,1.076471498,0.429228103
WDR44,0.823952711,0.326073407
WDR44,1.36146654,0.096428085
WDR44,1.263677413,0.072363217
FGD3,1.063721663,0.122179661
FGD3,0.889316018,0.541600673
PRRC2B,0.743905476,0.013440721
PRRC2B,0.761337403,0.195029801
TJAP1,0.772503641,0.065167849
TJAP1,1.059674094,0.040971842
TJAP1,0.882978306,0.06621
RRP12,1.432231604,0.033447927
RALY,1.147149706,0.713870613
RALY,0.889670634,0.089557848
CDK11A,0.800089984,0.151924567
TMEM201,0.986525474,0.837555699
TMEM201,1.01265471,0.855712738
NUP188,1.096717164,0.227404095
NUP188,0.880250573,0.161361146
ABCF1,0.962769834,0.841128909
SZT2,0.914718429,0.278976002
SZT2,0.980973645,0.724250379
SZT2,0.904823913,0.609195245
SZT2,1.163349437,0.184779533
SH3BGRL3,0.904342699,0.011679581
SH3BGRL3,0.956901731,0.413917667
SH3BGRL3,0.900758222,0.138025486
SH3BGRL3,1.039522779,0.699785259
SHC1,1.086197743,0.410872633
FLAD1,1.145807514,0.426427535
FKBP15,0.992514332,0.956791707
FKBP15,0.802273977,0.107638317
FKBP15,1.003121299,0.911871496
HIVEP3,1.010158199,0.86140267
HIVEP3,0.977513365,0.770097412
HIVEP3,0.970407919,0.592400561
HIVEP3,0.978715164,0.295317711
HIVEP3,0.912780325,0.505108807
HIVEP3,1.158275596,0.320985482
HIVEP3,1.089735483,0.567038093
HIVEP3,1.218486817,0.256996274
HIVEP3,0.93292002,0.433149752
HIVEP3,1.220180048,0.318204611
HIVEP3,1.248152411,0.277983052
HIVEP3,1.027672747,0.723132794
HIVEP3,1.11956493,0.08173603
HIVEP3,0.925315767,0.673742121
HIVEP3,0.927428724,0.444786428
HIVEP3,1.216838777,0.18034749
HIVEP3,0.975076994,0.228894722
DDX59,0.815261882,0.131650404
UBR4,1.127480538,0.188498028
UBR4,0.991498965,0.732451355
UBR4,0.946770816,0.989634972
UBR4,0.940364756,0.605953419
UBR4,1.355447022,0.327713332
UBR4,1.989560596,0.034501579
CAMSAP1,1.046875933,0.607691577
CAMSAP1,0.963174397,0.81643627
CAMSAP1,1.009789493,0.900616132
C1orf131,1.001030192,0.909839854
UCHL3,1.3032279,0.222546721
UCHL3,1.019095715,0.841170046
UCHL3,0.980344159,0.901451266
LSM14B,0.916684154,0.500637782
OGFRL1,0.720675928,0.179910321
OGFRL1,0.848561987,0.283838414
DDI2,0.885765691,0.587887219
C6orf106,0.809165912,0.000466551
VPS13D,0.866468569,0.296864504
VPS13D,1.085589567,0.44713667
VPS13D,1.083812517,0.373624125
VPS13D,1.047646787,0.521191443
VPS13D,1.018557446,0.734009752
CROCC,1.180312446,0.009965317
RIF1,0.994739093,0.961097328
RIF1,1.252678711,0.003219989
RIF1,0.969095395,0.823994534
RIF1,1.001376057,0.960010334
STRIP1,0.951929271,0.673558619
RPRD2,1.078296916,0.696420096
RPRD2,1.189478719,0.534855656
RPRD2,1.070715832,0.664822423
RPRD2,1.340569893,0.365800398
TTC39B,1.160054539,0.137176731
TTC39B,1.19859054,0.009604785
RNF20,1.131348726,0.42460574
RNF20,1.11289454,0.55550082
ZNF318,0.928441873,0.973736242
ZNF318,1.328372406,0.278506666
ZNF318,0.972919223,0.437029222
ZNF318,0.900762339,0.326145524
ZNF318,0.721008392,0.023492341
ZNF318,1.04951442,0.576505272
ZNF318,1.04951442,0.576505272
ZNF318,0.815131237,0.022688744
ZNF318,1.003627743,0.82974127
ZNF318,0.958500362,0.608709738
ZNF318,1.000800495,0.997182394
ZNF318,0.957812651,0.470771573
ZNF318,1.01019342,0.894698854
ZNF318,1.167085947,0.352540521
HAUS6,0.848351668,0.142619284
HAUS6,0.832979372,0.200380697
ZCCHC6,0.961432875,0.847440667
DENND4C,0.901617507,0.844371994
DENND4C,1.070228599,0.264162034
DENND4C,1.02763783,0.632084282
DENND4C,0.985642457,0.615973388
DENND4C,1.094566956,0.159133666
DENND4C,1.082821257,0.409007885
DENND4C,0.954611118,0.290227438
DENND4C,0.973284195,0.562647054
DENND4C,1.186335383,0.280300436
DENND4C,0.907395589,0.137495141
DENND4C,0.898781523,0.603299221
DENND4C,0.947081009,0.44805298
DENND4C,1.041688582,0.30070081
DENND4C,0.84307349,0.060649713
DENND4C,0.835123946,0.021212327
ZMYM4,0.855744697,0.040947382
ZMYM4,0.855744697,0.040947382
ZMYM4,0.963346529,0.959624047
ZMYM4,0.923341086,0.594152776
RNF219,0.825552225,0.09803155
AP1AR,0.95974003,0.571843402
TNS2,0.667941392,0.229297859
NSUN5P2,1.130907946,0.189889079
CEP135,1.052641167,0.462058306
CEP135,1.004114569,0.870633312
TBC1D9B,0.841377111,0.817407194
TBC1D9B,0.98805747,0.851917597
TBC1D9B,1.105093389,0.424161204
TBC1D9B,1.057834231,0.176797217
TBC1D9B,0.995505336,0.904629884
MAP1S,0.914210222,0.241277589
MAP1S,0.656213026,0.597328893
MAP1S,0.763969754,0.228102199
MAP1S,0.863266805,0.446458524
MAP1S,1.164520599,0.342752388
MAP1S,0.871097799,0.210058142
MAP1S,0.934866838,0.663754856
MAP1S,0.650212276,0.02305915
MAP1S,0.98708182,0.976228829
MAP1S,0.893997814,0.3087262
MAP1S,0.826003611,0.176285371
TNS3,0.911893332,0.515618804
LMBRD2,1.008874832,0.858496447
INTS3,0.835239832,0.242226466
INTS3,0.826774464,0.081913396
KIAA1429,0.994705536,0.953969227
