Gene names,Ratio,P
ARHGEF1,0.066404949,0.02468001
ARHGEF1,3.912953839,0.001117771
ARHGEF1,3.290479773,0.000795835
TRIP10,1.587258758,0.000197654
TRIP10,1.647116621,0.000422318
MYO9B,1.7519183,0.010932302
MYO9B,1.7519183,0.010932302
MYO9B,1.7519183,0.010932302
MYO9B,1.883151328,0.004831484
MYO9B,1.475533479,0.009564361
EPS15L1,3.061539966,0.000106245
EPS15L1,1.214859144,0.122192731
MYO1F,0.842039587,0.020721564
MYO1F,1.83261734,0.000469485
MYO1F,1.030790538,0.523359869
MYO1F,0.333322173,0.007593091
MYO1F,1.405033892,0.014347512
AP3B1,1.013761409,0.953948087
AP3B1,0.093987391,0.003638831
AP3B1,0.093987391,0.003638831
PGRMC1,1.058482038,0.260421984
PGRMC1,1.01243331,0.603520427
SUPT5H,0.699030683,0.261761649
DFFA,0.809682907,0.048157654
WWP2,0.339942213,0.006213808
EEF2K,0.109860485,0.046629861
EEF2K,0.109860485,0.046629861
DNM1L,0.780819509,0.077812212
BIN1,1.331421961,0.023639805
BIN1,1.059901163,0.139762404
BIN1,0.782870701,0.013864477
KPNA3,2.188413812,0.055343062
KPNA3,1.402228337,0.062562302
NOP56,0.737699222,0.01270465
NOP56,0.666406904,0.003059239
NOP56,0.468049051,0.00027746
NOP56,0.474464271,0.000556414
ARID1A,1.015952411,0.624249783
ARID1A,1.460951789,0.0004793
ARID1A,0.936284861,0.302155819
ARID1A,1.071058329,0.574312234
ARID1A,0.598906914,0.042330371
ARID1A,1.051346679,0.572610484
C2CD2L,1.002954711,0.958246266
TRAFD1,3.062446171,0.001070736
TRAFD1,3.252994241,3.1981E-05
TRAFD1,1.291975123,0.055781449
TRAFD1,1.626524797,0.008796648
CHD1,0.562631559,0.000917914
CHD1,0.937719348,0.65564393
CHD1,0.937719348,0.65564393
CHD1,0.90798046,0.526860008
CHD2,0.100420845,0.00402231
CHD2,0.100420845,0.00402231
CHD2,0.345372144,0.018354117
CHD2,0.345372144,0.018354117
PDCD5,0.76335373,0.035206371
BACH1,0.636768666,0.141718985
SETD1A,0.136741966,0.0053755
ARHGEF11,0.633057445,0.002874681
ARHGEF11,1.606653459,0.024058498
ARHGEF11,0.614094522,0.022968075
ARHGEF11,0.529705453,0.010057492
ARHGEF11,1.086118997,0.604310663
SCAMP2,2.636833515,0.000128856
ARPC1B,0.914683003,0.362651808
TRIM24,0.892401359,0.48474054
TRIM24,0.986514394,0.845656729
TRIM24,0.986514394,0.845656729
TRIM24,1.49668137,0.010331857
PGRMC2,1.794673344,0.084009885
PPM1G,0.859088038,0.123714018
PPM1G,1.864728861,0.022298662
HDAC3,1.273332627,0.299739885
STX7,1.606306552,0.016019333
STX7,2.102997175,0.007147432
RNF113A,0.651858882,0.263627734
RNF113A,0.651858882,0.263627734
RNF113A,0.829773592,0.660608808
ASAP2,0.954088064,0.730782521
SIPA1L1,1.156487494,0.069744883
SIPA1L1,0.746672256,0.030493874
DYNC1LI2,0.998145335,0.977193242
DYNC1LI2,0.723896858,0.076596274
DAPK3,1.233535516,0.274872802
DAPK3,1.233535516,0.274872802
DKFZp586F0420;MAP3K7,0.262752578,0.001913436
DKFZp586F0420;MAP3K7,0.842578403,0.062020006
RIPK2,15.64854689,0.000571763
RIPK2,30.45137979,0.036962315
RIPK2,0.991406732,0.89092683
PRPF3,0.288095614,0.008814611
WIPF1,0.091470155,0.014349497
FOXO3,1.087898763,0.501742368
FOXO3,1.045194597,0.696866491
FOXO3,0.315871922,0.000408009
FOXO3,3.938288119,0.007167588
FOXO3,1.02606274,0.788396064
LAT,0.887921606,0.960638584
RGS14,0.425858147,0.002767945
RGS14,0.893969669,0.560169074
RGS14,0.278309681,0.001761716
RGS10,1.554940931,0.000207009
HTATSF1,0.032464871,0.015762442
HTATSF1,3.953404479,0.000339
HTATSF1,0.804278804,0.171998033
HTATSF1,1.13280402,0.528731573
HTATSF1,0.414896543,0.008341429
HTATSF1,0.414896543,0.008341429
PRKAB2,1.239083107,0.363089804
KIF1C,0.387950218,0.002224232
KIF1C,0.387950218,0.002224232
SPAG9,3.22178376,0.000205456
SPAG9,3.22178376,0.000205456
SPAG9,0.524577103,0.021605388
ZFC3H1,0.199229893,0.002449445
ZFC3H1,0.44529005,0.021503677
KDM1A,1.358915719,0.060315277
ADCY9,0.299652084,0.004185044
ADCY9,0.299652084,0.004185044
TOM1,2.834652548,5.05413E-05
TOM1,1.393589843,0.086010468
DKC1,0.809135767,0.011855447
DKC1,0.750144781,0.008366479
DKC1,0.840090113,0.005354749
DKC1,0.955980814,0.18891378
DKC1,0.842465916,0.005665055
DKC1,0.535557573,0.000265743
BRD4,0.61372185,0.024181072
KIF21B,0.762879629,0.024767655
N4BP1,1.006491493,0.980930413
N4BP1,0.43672228,0.021974774
N4BP1,1.644624395,0.033795333
ZC3H11A,2.229015205,0.000725013
KDM4A,0.746479917,0.044418076
ANKRD17,2.777845045,0.016982668
ANKRD17,1.275601698,0.115294049
ANKRD17,1.275601698,0.115294049
ANKRD17,0.649262446,0.027250277
ANKRD17,0.649262446,0.027250277
SEC22B,1.538215697,0.020759334
GIGYF1,0.226267181,0.004703324
GIGYF1,2.714276796,0.001365614
LRCH4,1.678421228,0.012363117
LRCH4,1.208173395,0.098235488
LRCH4,1.208173395,0.098235488
LRCH4,0.321440168,0.000260359
LRCH4,0.989227378,0.873923261
PSIP1,0.623995068,0.010276866
PSIP1,0.611444148,0.022385248
PSIP1,0.930082189,0.49985582
PSIP1,0.910741431,0.411338355
SRSF10,0.169544033,8.23021E-06
SRSF10,0.156863112,4.20908E-05
SRSF10,0.08807761,6.66105E-06
SRSF10,0.171765463,9.87576E-06
SRSF10,0.284451232,2.27816E-06
SRSF10,0.232249952,0.000597889
SRSF10,0.072363731,6.10491E-05
SF3B1,2.510542403,6.96024E-05
SF3B1,0.589148566,0.007676853
ZMPSTE24,1.989335919,0.144502851
SASH3,1.377216495,0.022609933
SRP72,0.604562394,0.000944701
SRP72,0.60808189,0.002894491
RECQL4,0.324381763,0.009785008
RECQL4,0.623741171,0.045280571
MTA2,0.225335267,0.018619252
STK10,0.17120618,0.001846306
STK10,0.155164953,0.000542127
STK10,0.76158056,0.000499167
STK10,0.311424086,0.000103479
PRKD3,0.362596183,0.018791415
PRKD3,0.362596183,0.018791415
KBTBD11,0.220780333,0.004017595
KBTBD11,0.21420096,0.00209577
TOMM70A,1.012237649,0.819308398
UFL1,0.099431199,0.000593625
SASH1,0.695400314,0.000499205
SASH1,2.107532297,0.00077769
UBE4B,1.590136646,0.142945976
UBE4B,1.270925273,0.036457366
ZRANB2,1.10403127,0.110795698
ZRANB2,1.204059824,0.032387239
ZRANB2,1.046302658,0.123523278
ZBTB7A,0.209931517,0.014753291
ZBTB7A,0.88329309,0.166637777
SLU7,0.936405509,0.417889802
SLU7,1.031865793,0.641162143
CD2BP2,0.2419181,0.003239924
CD2BP2,0.214188965,0.038166554
MED26,0.411579129,0.023688887
MED26,0.616205463,0.00052695
FMNL1,0.700207622,0.047065565
FMNL1,1.241248777,0.154223537
PCNT,0.122836748,0.011190156
ASMTL,0.774262079,0.032809948
FGFR1OP,1.4079626,0.032558957
FGFR1OP,1.4079626,0.032558957
PPP1R3D,0.716343273,0.026284302
PPP1R3D,0.537992381,0.001207105
PPP1R3D,0.475702389,0.001555313
PPP1R3D,0.316080595,1.11003E-06
BAG3,0.586259207,0.001310325
BAG3,0.17942648,0.000158532
BAG3,0.609819892,0.012097754
BAG3,0.454290383,0.001607218
LATS1,0.903784376,0.372924601
ACTL6A,0.971270372,0.580752636
CA2,1.785557604,0.009445194
IL1B,14.02972517,0.035290528
FN1,1.11785121,0.020714008
GNAI2;GNAT1;GNAI1;GNAT2;GNAI3;GNAT3,2.230614261,0.000866518
HMGN1,1.818270882,0.016740985
HMGN1,0.503779428,0.021828851
HMGN1,2.795010968,0.002023157
JUN;JUND,0.608599697,0.022633195
SSB,1.760408623,0.011288793
FYN,1.084300348,0.520520755
ATP5B,0.188031782,0.000361173
DBI,1.443980871,0.094707608
CAPN2;CAPN1,0.177678091,0.028756684
EPRS,0.683074027,0.036980388
EPRS,0.683074027,0.036980388
HSP90AA1,0.328991121,0.00339639
HSP90AA1,0.410311881,0.000484176
LYN,1.131098527,0.000413884
HSP90AB1,0.488665984,0.003625539
HSP90AB1;HSP90AB2P,0.354774079,0.033839516
HSP90AB1;HSP90AB2P,0.831198914,0.391369816
PDHA1,0.785598614,0.006899727
PDHA1;PDHA2,0.759978134,0.003100691
PDHA1;PDHA2,0.635421296,0.29322804
PDHA1;PDHA2,0.990316839,0.890218334
PTPRC,0.118488045,0.015714647
PTPRC,0.118488045,0.015714647
PTPRC,0.118488045,0.015714647
PTPRC,0.120612085,0.001201436
PTPRC,1.267147488,0.000170165
SNRNP70,0.374844619,0.001971251
SNRNP70,0.667113892,5.45706E-05
VIM,2.191190862,0.010698411
VIM,1.079554867,0.510701812
VIM,6.56860184,0.00322916
VIM;GFAP,0.209815115,0.006023375
VIM,1.160942811,0.122426203
VIM,0.186476817,0.000843078
VIM,0.862874307,0.18344553
VIM,2.911409742,0.001339124
VIM,2.500919098,5.6992E-05
VIM,1.173723774,0.02793745
VIM,4.832201607,0.001946719
ARAF,0.298219722,0.001535398
ARAF,1.394339139,0.014278284
PYGB;PYGM,1.059820585,0.427221326
TOP2A,0.41356867,0.010854529
TOP2A,0.349301973,0.008203877
TOP2A,0.347764405,0.011321571
TOP2A,1.076578481,0.097409217
TOP2A,0.50429358,0.002137826
SRF,1.400141388,0.16547175
TPR,1.25248459,0.194956279
TPR,0.577393802,0.001583737
TPR,1.066587037,0.440361666
SKI,0.379518572,0.010647991
SRC,1.459764404,0.014531885
HLA-E,1.804486356,0.000910456
LCP1,0.965190981,0.429334854
LCP1,3.863333271,4.8185E-08
LCP1,6.084142378,2.78162E-07
GYS1,0.831836906,0.001607665
GYS1,0.831836906,0.001607665
GYS1,1.713486186,0.00563301
PRKAR2A,1.242028951,0.006127062
PRKAR2A,1.243324804,0.006034081
PRKAR2A,1.112057651,0.304899157
GTF2F2,0.191383152,2.39881E-05
CD99,2.008208235,0.034559781
HNRNPL,0.743500124,0.021138227
HNRNPL,0.293176189,0.000413648
FOSL2,0.40763356,0.000952764
FOSL2,2.715164899,0.001452156
FOSL2,0.553242326,0.069416311
FOSL2,1.821206864,0.005833231
FOSL2,0.495209497,0.00053217
H2AFX,1.464084253,0.127826337
SPN,1.206660732,0.212328316
SPN,0.759063581,0.004121337
PECAM1,0.159114476,0.000421439
PECAM1,0.181580088,0.00347904
HIST1H1B,0.476111016,0.001194886
HMGA1,1.929185866,0.000171567
HMGA1,1.50391031,0.000359336
HMGA1,1.496157463,0.00049246
HMGA1,0.441269865,0.000838719
JUNB,1.576416986,0.043720078
JUND,1.158840517,0.17749379
TCP1,1.005739558,0.969784301
TCP1,0.707609734,0.196683978
ITGB5,1.501471261,0.025600484
ITGB5,1.501471261,0.025600484
VCL,1.197643644,0.065572589
SON,0.529525803,0.007364827
SON,0.529525803,0.007364827
SON,0.420602575,0.000777863
SON,0.335165611,0.000421988
SON,0.369666528,0.000637474
SON,0.706903169,0.017933587
SON,0.865959451,0.024653456
SON,0.706903169,0.017933587
SON,0.405421631,0.001252399
PGAM1,2.556637887,0.012486431
LIG1,0.724825734,0.003421934
LIG1,0.724825734,0.003421934
LIG1,0.577992876,0.01623798
LIG1,0.117725693,2.50455E-05
LIG1,0.117725693,2.50455E-05
SLC9A1,0.409242443,0.004549342
SLC9A1,0.320122284,0.001137481
NFKB1,1.3342718,0.137175446
NFKB1,1.066188754,0.535740273
EIF2S2,1.011807173,0.727064071
CD22,1.173941099,0.045067104
CD22,1.400617289,0.018789842
M6PR,1.051427509,0.807727823
LMNB1;LMNB2,0.095969627,0.011530322
LMNB1;LMNB2,0.213517548,0.002462942
TNFAIP3,2.257623023,0.022968374
TNFAIP3,1.718541878,0.032407087
TNFAIP3,1.983360793,0.000427112
TNFAIP3,1.027742075,0.662293828
TNFAIP3,0.406658204,0.000751872
TNFAIP3,0.455226905,0.002162831
OSBP,0.947849515,0.663689937
OSBP,0.946605097,0.341153553
OSBP,0.933031193,0.257661753
OSBP,1.439201321,0.005261325
OSBP,1.260952604,0.006216974
OSBP,1.146199796,0.023884173
OSBP,0.999840843,0.990018376
UBA1,5.005702342,0.003021802
UBA1,5.005702342,0.003021802
UBA1,2.879528477,0.001581787
UBA1,0.329161062,0.040667457
SP100,2.351900383,0.000411089
SP100,2.00095932,0.001182377
SP100,1.419531846,0.019046031
SP100,1.335809353,0.185014192
SP100,1.752079209,0.013748345
SP100,1.741585296,0.002649855
SP100,1.741585296,0.002649855
NFYA,0.549347573,0.174678599
ITGB7,0.710752299,0.206947357
MSN,2.187854798,0.00098638
U2AF2,0.372614498,0.000337411
U2AF2,1.782152534,0.01662387
ITPKB,0.878471048,0.3843403
ITPKB,0.878471048,0.3843403
ITPKB,2.498807128,0.00166807
ITPKB,2.498807128,0.00166807
ITPKB,0.712247114,0.075473992
PSMA5,1.54808882,0.029316499
PSMA5,4.121933705,0.001033018
PML,1.451803337,0.00537751
PML,1.440076512,0.008200238
PML,1.594418745,0.235369069
MARCKS,0.983540532,0.86140785
MARCKS,0.592268783,0.001513409
MARCKS,3.284883355,0.018654576
FCER1G,6.176394112,0.002407688
CORO1A,4.164600261,0.001270079
PRKAR2B,1.591068742,0.000290926
PRKAR2B,1.591068742,0.000290926
PRKAR2B,1.45578652,0.011378744
HIVEP2,2.235561283,0.057869676
HIVEP2,1.679392122,0.027266307
HIVEP2,1.041348434,0.759317683
STIP1,0.713478698,0.008117006
S100A11,0.796740716,0.265070769
MYH9,0.120881094,0.004990284
ADD2,1.631818856,0.037852422
ADD2,1.331868306,0.005126801
ADD2,1.154503079,0.045070287
ADD2,1.154503079,0.045070287
ADD2,0.698831038,0.010256619
ADD2,0.698831038,0.010256619
ADD2,0.698831038,0.010256619
TAGLN2,2.517312749,0.000443107
TALDO1,0.136231344,0.002754062
TALDO1,1.691308694,0.002541907
RBMX,0.936098195,0.223932561
RBMX,1.225120751,0.047945699
RBMX,2.595893926,8.32801E-05
RBMX,1.659183659,0.003695205
RBMX;RBMXL1,2.164664498,0.008634844
RBMX;RBMXL1,0.864660505,0.526015392
RBMX;RBMXL1,0.944744435,0.801568316
RBMX;RBMXL1,0.263576993,0.000627076
RBMX;RBMXL1,0.919011377,0.533966044
RBMX;RBMXL1,2.106254295,0.013396473
RBMX,1.101805242,0.011866259
RBMX,1.462811338,0.000204728
RBMX;RBMXL1,0.499322546,0.026355261
TXLNA,1.822594749,0.008734062
PBX2,0.693597608,0.149776869
USP8,0.893871571,0.37288515
ETV3,2.399372565,0.010197576
ETV3,0.780211894,0.27408922
CETN2,0.410734128,0.001877371
ETV6,1.285008506,0.057617098
NAA10,2.380057197,0.001623406
NAA10,0.542127138,0.007104694
NAA10,0.506824525,0.000394263
KDM5C,0.66738264,0.000379514
PPP1R2;PPP1R2P3,1.060772013,0.619286896
PPP1R2;PPP1R2P3,1.060772013,0.619286896
PI4KA,1.069064471,0.397078202
CASP2,0.274274948,0.001830326
RPS27,0.895450374,0.599210294
RPS27;RPS27L,0.52053083,0.022536979
ABL2,1.080960868,0.340327908
ABL2,3.464754342,0.000490314
SYK,1.454250451,0.013673292
CBX5,0.897997612,0.228027509
CBX5,0.816644815,0.052733247
CBX5,0.816644815,0.052733247
MKI67,0.997394688,0.992489869
MKI67,0.325561934,0.005066509
NOP2,0.299837631,0.001634343
ATRX,0.492878363,0.007927457
ATRX,0.492878363,0.007927457
ATRX,0.730361708,0.022162262
ATRX,0.589436165,0.008773373
ATRX,0.589436165,0.008773373
ATRX,0.589436165,0.008773373
ATRX,1.169558385,0.019444917
ATRX,1.169558385,0.019444917
ATRX,0.961554998,0.753201554
ATRX,0.968181759,0.394804461
MAP1B,1.023538982,0.815670005
MAP1B,1.023538982,0.815670005
PLA2G4A,0.57363076,0.046965975
PLA2G4A,0.519442494,0.02393132
PLA2G4A,0.524773563,0.016974821
ZFP36L2,0.497637012,0.001823904
ZFP36L2,1.49252335,0.001336695
TRAPPC10,1.625032782,0.003194413
PRRC2A,0.526620345,0.034731739
PRRC2A,1.285224801,0.092555894
PRRC2A,1.184740685,0.252684997
PRRC2A,0.816231751,0.152644196
PRRC2A,0.937632081,0.401803577
PRRC2A,1.631055449,0.065343246
PRRC2A,1.111808116,0.188398126
PRRC2A,0.625598791,0.00642573
PRRC2A,0.627136231,0.006659434
PRRC2A,1.006431336,0.962173135
PRRC2A,0.895164761,0.549050753
PRRC2A,1.142501908,0.135744206
PRRC2A,1.240830229,0.035578316
PRRC2A,1.248562881,0.034901761
PTDSS1,0.609253638,0.032143513
NES,0.721874836,0.007870923
CD97,3.754583327,0.004619807
CD97,3.97733333,9.65777E-05
RPL34,0.063220912,0.05657511
NASP,0.065098039,0.010764244
NASP,1.643525928,0.014063531
ARRB1,0.187242519,0.005406179
PCYT1A,1.107405543,0.60834375
PCYT1A,0.573713013,0.000349786
PCYT1A,0.577920292,0.000221775
PCYT1A,1.844774171,0.014811436
PCYT1A,1.358719571,0.041300329
PCYT1A,0.212243302,7.69323E-05
PCYT1A,0.365659287,1.17072E-05
PCYT1A,0.670282608,0.002069433
MCM2,1.202791942,0.309826192
MCM2,0.71915583,0.007152796
MCM2,0.510730146,8.4271E-06
MCM2,0.106945855,0.00520899
MCM2,0.269960774,0.000198355
RBM25,0.427582022,0.000229146
RBM25,0.57545239,0.04646749
RANBP2,0.55364881,0.629675288
RASSF2,0.671263863,0.022946772
FXR2,1.306202876,0.000432117
FXR2,1.264239686,0.001142249
HCFC1,1.108111539,0.454201812
HCFC1,0.74369912,0.598918808
HDGF,0.657421178,0.005408781
HDGF,0.643392443,0.00417976
HDGF,0.647412767,0.00332437
HDGF,0.323019648,0.000101121
RBM5,0.918232402,0.308150893
HMGA2,0.644145726,0.05049868
HMGA2,0.642686355,0.038163091
HMGA2,0.690199421,0.047108121
HMGA2,0.552747405,0.007829607
NUP98,2.66973545,0.003446389
NUP98,2.670816907,0.007384344
NUP98,0.717561935,0.000833308
ACLY,0.623556938,0.021182716
ACLY,0.858300933,0.25418218
SLC16A1,1.52225547,0.007445596
EIF5,1.327748387,0.038402644
EIF5,1.327748387,0.038402644
RRAD,6.344923721,6.34371E-05
MFAP1,1.032975076,0.387564766
MFAP1,1.036719107,0.337716889
MFAP1,1.13737105,0.036556041
MFAP1,1.13737105,0.036556041
ELL,0.486648578,0.004377001
SEC13,1.99311317,0.009491817
WDR4,0.86737954,0.352426918
RAB8A,0.674271746,0.048447428
RAB8A,0.674271746,0.048447428
ACTR3;ACTR3B,1.338534738,0.070483246
HNRNPK,0.33709147,0.00099465
RRAS2,1.362256325,0.047690829
TMSB4X,0.907491513,0.00720934
TRA2B,0.096465582,4.92934E-05
TRA2B;TRA2A,0.748967455,0.008718609
TRA2B;TRA2A,0.792881777,0.014332044
TRA2B,1.936488008,0.04286884
TRA2B,0.612286078,0.022280278
TRA2B,0.612286078,0.022280278
RPP30,1.787301152,0.000932459
GTF2I,0.259314904,0.001353892
GTF2I,1.18907843,0.327602034
PRKDC,2.425991406,0.001034941
BASP1,0.623039928,0.003546554
BASP1,1.517203086,0.010515136
BASP1,1.517203086,0.010515136
COG7,1.962329209,0.002142325
SRSF3,0.429244203,0.002493247
FOXK1,0.211310298,0.006264599
FOXK1,0.211310298,0.006264599
FOXK1,1.137025348,0.081135966
FOXK1,0.590454879,0.006790542
FOXK1,0.802335157,0.047732708
FOXK1,0.611782328,0.006454578
FOXK1,0.567455228,0.019089105
FOXK1,0.688933455,0.023811826
FOXK1,1.111079277,0.236663077
DAB2,1.033192471,0.719186658
RBM10,3.386346847,0.039839195
RBM10,3.386346847,0.039839195
RBM10,3.386346847,0.039839195
RBM10,0.613259589,0.004737467
RBM10,0.629713186,0.007294766
RBM10,1.030570793,0.461214315
RBM3,0.698936087,0.007364519
NFKB2,0.525646457,0.002031246
PLCB2,0.674978371,0.043290368
SET,0.656780004,0.00208131
SRSF2,0.397516585,0.001989129
SRSF2,0.539981824,0.005323944
SRSF2,0.725245631,0.053988803
SRSF2,0.174507151,3.14952E-05
SRSF2,0.167584925,3.4269E-05
SRSF2,0.183233599,0.000152883
CAP1,0.622844496,0.317842367
CAP1,0.015586987,0.024786236
CAP1,0.141726536,0.003230184
CAP1,0.110588847,0.003507617
CAP1,1.9409122,0.003307575
OTUD4,0.949477399,0.429219193
SATB1,0.439601177,0.007086355
SATB1,0.427421429,0.000170225
SATB1,0.813743339,0.159686184
XPC,0.486050197,0.020628748
XPC,0.486050197,0.020628748
XPC,0.475051617,0.113009891
XPC,0.475051617,0.113009891
XPC,0.475051617,0.113009891
PLCB3,0.724753612,0.061068065
PLCB3,2.084975236,0.0039958
AKAP17A,0.317644269,0.00255592
AKAP17A,0.304881025,0.000159864
AKAP17A,0.764476102,0.06378446
TOP2B,2.237293919,0.018727967
TOP2B,1.424782378,0.10275099
TOP2B,0.930600028,0.432475682
MLLT1,0.951830135,0.839621395
MLLT1,0.951830135,0.839621395
MLLT1,0.584378411,0.013859648
MLLT1,0.156625986,0.019492145
LMNB2,1.296070424,0.091418949
LMNB2,0.838306083,0.212677641
LMNB2,0.146079847,6.86141E-05
CEBPZ,0.721663418,0.041952157
NOTCH2,1.203488946,0.182757828
TLE4,1.125033684,0.376783318
PTPN12,1.021151323,0.697814549
PTPN12,0.910490425,0.435325572
PTPN12,1.770629902,0.006651979
PTPN12,1.770629902,0.006651979
SRSF11,0.534098636,0.009401043
PRKCD,0.868478842,0.259268815
PRKCD,2.447697272,0.002880957
PRKCD,2.594261322,0.000217343
BCAR2;TRERF1,0.302464489,0.001860553
RING1,0.68915811,0.018287894
RING1,0.366831768,0.00198022
RING1,0.366831768,0.00198022
KHDRBS1,0.623822705,0.001015111
SLC20A2,0.731946102,0.013445975
SLC20A2,1.131563894,0.11499768
SLC20A2,0.198083551,0.000407815
GOLGA3,3.19089934,0.000267479
PPID,3.074926366,0.000809375
PPID,3.152498208,7.45995E-05
SSRP1,0.742540452,0.003826775
SSRP1,0.725930327,0.028813526
SSRP1,0.751023999,0.022302058
SSRP1,0.748150976,0.01399439
SSRP1,0.759972349,0.039542215
SSRP1,0.566877091,0.18431465
SSRP1,0.795519809,0.005542959
RBL2,0.106706332,0.01804909
RBL2,0.509512306,0.00099668
RBL2,0.590422833,0.003679658
RBL2,0.209149127,0.017600111
NSUN2,0.952843472,0.245453907
NSUN2,0.961196569,0.321571009
NSUN2,0.769793361,0.019164799
AHNAK,0.217905286,0.000134834
AHNAK,0.38814849,1.76644E-06
AHNAK,0.934246828,0.350431844
AHNAK,0.91215949,0.176815688
AHNAK,1.268389005,0.012227322
AHNAK,0.318922835,6.94808E-05
AHNAK,0.419822152,0.003688317
AHNAK,0.957866277,0.667011954
AHNAK,0.145599061,0.001877916
AHNAK,0.113313891,0.007334626
AHNAK,0.195237788,0.001648854
AHNAK,2.582971446,0.000161055
AHNAK,2.120693394,0.000181858
AHNAK,0.850103505,0.24472435
FCHO2,0.722439448,0.004951375
GALNT2,0.375500591,0.014470566
GTF3C1,0.837629789,0.200451085
GTF3C1,0.941838703,0.414462921
GTF3C1,1.127007724,0.35611576
CDC20,0.115869225,0.159407233
SFSWAP,0.164123562,0.020657913
SFSWAP,0.164123562,0.020657913
SFSWAP,0.164123562,0.020657913
ILF3,0.159125862,0.021283553
ILF3,0.487405724,0.012324291
ILF3,0.333463371,0.00578964
MYO1E,1.482261702,0.071974686
NFX1,0.114713368,0.010889123
NFX1,0.540654782,0.207244254
PRDM2,1.220634126,0.090598116
TRAF1,1.508642964,0.273116369
TRAF1,0.940804991,0.860598286
LCP2,0.364220808,5.05058E-05
CHAF1A,0.183954781,0.014079301
CHAF1B,0.228671898,0.005868376
CHAF1B,0.178789164,0.017552051
RLF,1.602722498,0.047274667
RLF,1.315780485,0.045930831
RLF,1.315780485,0.045930831
RLF,1.127270974,0.091568837
RLF,0.753249649,0.277363204
PRKAA1,0.819049346,0.116651464
FADD,1.017458254,0.850299963
PAK2,0.762715028,0.084432356
CBX3,1.147727259,0.489334634
CBX3,0.6612167,0.099832369
CBX3,1.183766712,0.474824778
CBX3,1.07330303,0.791863031
CBX3,0.126826799,0.000180104
PSMD2,1.369212515,0.211275835
PSMD2,3.273056465,0.000138018
DDX10,1.074350787,0.291212324
DDX10,0.386044666,0.05575255
MAP3K1,0.230639458,0.000106739
MAP3K1,0.133053557,0.009801083
MAP3K1,0.163438463,0.014938085
SRSF9,0.075439994,0.000998064
SRSF9,0.420249457,0.008793946
SRSF9,0.741243002,9.43716E-05
SRSF9,0.232398573,0.000255131
SRSF9,0.268466603,4.31351E-05
SRSF5,0.129405168,0.001397416
SRSF6,0.374389851,4.06896E-05
SRSF6,0.376604006,2.48266E-05
SRSF6,0.647474584,0.008151216
SRSF6,0.56389563,0.000690566
SRSF6,0.647474584,0.008151216
SRSF6,0.647474584,0.008151216
SRSF6,0.647474584,0.008151216
TRIM28,0.675103368,0.0002179
TRIM28,2.161732195,0.000525456
TRIM28,0.38479207,0.001180113
TRIM28,2.294239172,6.21263E-06
PDCL,1.21896061,0.180450679
PDCL,0.823932872,0.520038032
PDCL,0.823932872,0.520038032
PDAP1,7.604532774,0.006409036
PDAP1,2.269180834,7.82445E-05
PDAP1,1.685056699,6.85969E-05
PDAP1,11.89065126,0.000144752
FKBP5,1.764984441,0.007360676
ROCK1,1.490638313,0.001319363
NFATC2,1.074548266,0.809589303
NFATC2,0.856088306,0.176058876
NFATC2,0.925035997,0.464925699
SQSTM1,3.590170945,0.00096549
SQSTM1,1.72117873,0.010467562
SQSTM1,1.728127342,0.001713389
SQSTM1,1.948221245,0.005542266
SQSTM1,2.721291839,0.00135575
SQSTM1,1.796790111,0.012643144
PRPF4B,0.124942327,0.003784565
PRPF4B,0.201733629,4.50581E-05
PRPF4B,0.747176761,0.036147019
PRPF4B,0.747176761,0.036147019
PRPF4B,0.836794497,0.169938067
PRPF4B,0.172874496,0.000164992
PRPF4B,0.33807652,0.001014073
PRPF4B,0.33807652,0.001014073
PRPF4B,0.46648224,0.001217955
PRPF4B,0.46648224,0.001217955
PRPF4B,0.631692964,0.002507572
PRPF4B,0.631692964,0.002507572
PRPF4B,0.835780738,0.035961893
PRPF4B,0.835780738,0.035961893
EIF4EBP1,0.111634981,0.007058841
HDAC1,1.126955815,0.049978608
HDAC1,1.126955815,0.049978608
HDAC1,1.462415619,0.039206269
IQGAP2,1.46759621,0.028051634
TRA2A,0.718655774,0.120259426
TRA2A,0.081711441,8.91895E-06
TRA2A,0.081711441,8.91895E-06
TRA2A,0.79798424,0.130319532
TRA2A,0.81723893,0.31993476
KRR1,0.754016124,0.022951974
PWP1,0.987437934,0.717681698
PWP1,1.276695562,0.024425409
PWP1,0.691839696,0.01346203
HNRNPD,1.77759243,0.020565206
HNRNPD,1.192201456,0.304393142
HNRNPD,6.109015694,9.90423E-05
MORC3,2.527639502,0.03764504
SAFB2,1.229715386,0.46989868
SAFB2;SAFB,1.065738438,0.516732487
EIF3A,1.046009143,0.695479487
PTK2B,0.687851236,0.004030057
PTK2B,0.612725539,0.118285412
MCM6,2.68296915,0.006016359
MCM6,1.425507646,0.561141022
RASA3,0.607278218,0.052747257
MDC1,0.562044718,0.007435639
MDC1,0.562044718,0.007435639
MDC1,0.970707275,0.822384435
KANK1,1.19895432,0.071077694
BMS1,0.302760743,0.001130539
MEF2D,0.304210414,0.007814304
MEF2D,0.902425346,0.608253431
LASP1,0.835791508,0.020058638
LASP1,0.044107495,0.018305506
ZNF638,2.927150867,0.02203902
ZNF638,2.927150867,0.02203902
